query_id,dcg_score,mrr_score,majority_at_k_score
19335,0.4490720657386455,0.4131761411314072,0.2333333333333333
47923,0.4024815215422272,0.327024087024087,0.0
87181,0.5039808616703922,0.5005665965642876,0.6
87452,0.5306557040448349,0.5488483932899003,0.5333333333333333
104861,0.4548575278861569,0.4111435496872479,0.55
130510,0.5818543194524908,0.6635542759127665,0.8
131843,0.5832351825302269,0.66514940627268,1.0
146187,0.406834113377487,0.3272593803778088,0.1
148538,0.3823913766846686,0.301478699388598,0.2
156493,0.5138359967302727,0.5152564102564103,0.3
168216,0.3986404820708453,0.3201002899593396,0.1333333333333333
182539,0.4907496951025561,0.4822620495957374,0.5
183378,0.4377024666909567,0.3774305528230978,0.3833333333333333
207786,0.5068397049638482,0.5094392432249557,0.5333333333333333
264014,0.4714300377396608,0.4495193123245224,0.5
359349,0.3954115832983528,0.3246962233169129,0.3666666666666666
405717,0.600194005428445,0.6986954149916182,1.0
443396,0.5556041117814468,0.6126570862898653,0.7
451602,0.4528691895858737,0.4081416644499098,0.4333333333333333
489204,0.4344640980741918,0.3829584437277036,0.3999999999999999
490595,0.4931134612279997,0.4789008308239224,0.5333333333333333
527433,0.5628130492451506,0.6411871713100379,1.0
573724,0.4358406229481372,0.3734800631994898,0.25
833860,0.4321673431496495,0.3765785739385102,0.5
855410,0.5564160516827057,0.6213236901300118,0.8
915593,0.4864236855869868,0.4699521517654953,0.4
962179,0.4371045951313793,0.3601146911889321,0.0
1037798,0.5657290598640662,0.6459994859074042,1.0
1063750,0.4095114535236274,0.321404083767579,0.3999999999999999
1103812,0.3611177261632826,0.25010101010101,0.0
1106007,0.5806683804678243,0.6544864142775326,0.7
1110199,0.6099560284319384,0.6938372084596958,0.75
1112341,0.3502847862793566,0.2386508149437761,0.25
1113437,0.4422691980868724,0.4045251420431938,0.4
1114646,0.588486253935421,0.6854100038994521,1.0
1114819,0.3863414848575106,0.3118866287477103,0.2666666666666666
1115776,0.5042059834555881,0.5051903955210668,0.4333333333333333
1117099,0.482966672830747,0.4575959640195157,0.1
1121402,,,
1121709,0.6077301686178588,0.6900000000000002,0.875
1124210,0.4474426913052766,0.4131942651386764,0.3299999999999999
1129237,0.554189621536011,0.603150912106136,0.5999999999999999
1133167,0.5725013228896689,0.6379705066867534,0.7
